possibly_sensitive,text,source,id,created_at,lang,reply_settings,author_id,edit_history_tweet_ids,hashtags_list,urls_list,public_metrics_retweet_count,public_metrics_reply_count,public_metrics_like_count,public_metrics_quote_count,pagination_token,current_time
False,"RT @chaeunwoodaily: fanterview with #Decibel 팬터뷰 cast from @CGV_KOREA..

#KimRaeWon, #LeeJongSuk, #JungSangHoon, #ParkByungEun and Cha Eunw…",Twitter for Android,1590879525537472512,2022-11-11T01:30:10.000Z,en,mentionedUsers,2477639613,['1590879525537472512'],"['Decibel', 'KimRaeWon', 'LeeJongSuk', 'JungSangHoon', 'ParkByungEun']",[],14,0,0,0,,2022-11-10 17:30:16.280371
False,"コツコツするのは

1位:A型
2位:O型
3位:AB型
4位:B型

A型はきっちり、コツコツ、何かと頼りになるしっかり屋さん
仕事や勉強において、真面目さに見合う結果を残せるよ★",twittbot.net,1590879525541675011,2022-11-11T01:30:10.000Z,ja,everyone,79214613,['1590879525541675011'],[],[],0,0,0,0,,2022-11-10 17:30:16.280757
False,"¿Y la libertad de expresión?, Personal de #CDMX borra pintas a favor de @m_ebrard https://t.co/PCSFJvk3Lq",WordPress.com,1590879525562331136,2022-11-11T01:30:10.000Z,es,everyone,3196836284,['1590879525562331136'],['CDMX'],['https://pilotzinoticias.com/2022/11/y-la-libertad-de-expresion-personal-de-cdmx-borra-pintas-a-favor-de-ebrard/'],0,0,0,0,,2022-11-10 17:30:16.281208
False,RT @NTR_Charities: We Got The Recognition With The Blue Badge ❤️✅,Twitter for Android,1590879525537447936,2022-11-11T01:30:10.000Z,en,everyone,1162768391058288640,['1590879525537447936'],[],[],187,0,0,0,,2022-11-10 17:30:16.281542
False,⠀ - لا حول ولا قوة إلا بالله العلي العظيم  ⠀ ⇣,Twitter for iPhone,1590879525574877185,2022-11-11T01:30:10.000Z,ar,everyone,2374471956,['1590879525574877185'],[],[],0,0,0,0,,2022-11-10 17:30:16.281951
False,"RT @BOHHDDHEEE: Wizkid wrote Balance and Everyday😂🦅, if ee say make una call am popsy, abeg ee reach😂🦅.",Twitter for iPhone,1590879525537476609,2022-11-11T01:30:10.000Z,en,everyone,1317521783768100867,['1590879525537476609'],[],[],412,0,0,0,,2022-11-10 17:30:16.282437
False,@Sabrynabastos_ Meia colher kkkkkkk,Twitter for iPhone,1590879525541449729,2022-11-11T01:30:10.000Z,pt,everyone,1521540506819477512,['1590879525541449729'],[],[],0,0,0,0,,2022-11-10 17:30:16.282861
True,RT @TurkSexHalime: Trbanlı sevenler için 😘 https://t.co/aVBlhTwIFp,Twitter for Android,1590879525537460225,2022-11-11T01:30:10.000Z,tr,everyone,2238430075,['1590879525537460225'],[],['https://twitter.com/TurkSexHalime/status/1587907739443134465/video/1'],127,0,0,0,,2022-11-10 17:30:16.283294
False,"RT @JKARTISTY: “army, muito obrigado por me tornar o número um"" ᅳKim Seokjin no Weverse",Twitter for Android,1590879525537480704,2022-11-11T01:30:10.000Z,pt,everyone,1344353870806441986,['1590879525537480704'],[],[],469,0,0,0,,2022-11-10 17:30:16.284605
False,RT @ProfessorBellei: RECEITA DE MANIPULAÇÃO: Monte uma grande emissora. Contrate os maiores bambas da direita. Faça com que os bambas ataqu…,Twitter for iPhone,1590879525575200768,2022-11-11T01:30:10.000Z,pt,everyone,88934049,['1590879525575200768'],[],[],1064,0,0,0,,2022-11-10 17:30:16.286079
False,"you know that i see it, i know you’re a star.",Twitter for Android,1590879525541654528,2022-11-11T01:30:10.000Z,en,everyone,1543958849652109312,['1590879525541654528'],[],[],0,0,0,0,,2022-11-10 17:30:16.287098
False,"RT @HamzataCouliba1: kadar #taksim göre şeyler saglıgı dememişherkes döktüre ne icin boşuna döktüre İnsan yemeli #kadıköy kendine yaşar, ȇ̈…",Twitter for Mac,1590879525574823936,2022-11-11T01:30:10.000Z,tr,everyone,1589124974564020225,['1590879525574823936'],"['taksim', 'kadıköy']",[],45,0,0,0,,2022-11-10 17:30:16.287847
False,"오늘 합발(예비) 뜬 곳이 상향 지원했던 곳인데 제가 학교사이트에서 입력한 성적자료+담임쌤이 갖고 계신 '고등학생들 성적자료' 봤을 때 전부 상향이었거든요

다음 주에 뜨는 곳은 전자 자료가 적정~소신, 후자 자료가 상향이었는데 면접 비중이 같다고 하면.. 더 가능성이 있는 걸까요 여기가?",Twitter for Android,1590879525575208960,2022-11-11T01:30:10.000Z,ko,everyone,1432234607550734339,['1590879525575208960'],[],[],0,0,0,0,,2022-11-10 17:30:16.288670
False,"რომ მ ვილიმაზეე b0 ™
^ كود خصم كوبون ^
ستايلي KW8
هدايا جو    A6C
اوناس اناس TN1
6 ستريت H22
 70",Twitter for iPhone,1590879525550043137,2022-11-11T01:30:10.000Z,ar,everyone,1590879500816224256,['1590879525550043137'],[],[],0,0,0,0,,2022-11-10 17:30:16.289207
False,@temporary7404 @Rivera_Hugo @notacrankychef @benshapiro Why do I have to choose? Ill take both!,Twitter for Android,1590879525566820352,2022-11-11T01:30:10.000Z,en,everyone,1516964867399426055,['1590879525566820352'],[],[],0,0,0,0,,2022-11-10 17:30:16.290198
False,"RT @chace327: 리사 인스타그램
It was so nice to be back in Hamilton:) The crowd was insane! Thank you for another great show🦋

#리사 #LISA #블랙핑크 #BL…",Twitter for Android,1590879525562626048,2022-11-11T01:30:10.000Z,en,everyone,1190210382809272320,['1590879525562626048'],"['리사', 'LISA', '블랙핑크']",[],161,0,0,0,,2022-11-10 17:30:16.290678
False,@12krepyp4sta0_0 yo soy así todo el tiempo :'(,Twitter for Android,1590879525537460224,2022-11-11T01:30:10.000Z,es,everyone,1358851336801030146,['1590879525537460224'],[],[],0,0,0,0,,2022-11-10 17:30:16.291176
False,"@Luuauler Tô com essa proposta tbm, kkkkkkkkk",Twitter for Android,1590879525575053312,2022-11-11T01:30:10.000Z,pt,everyone,37091364,['1590879525575053312'],[],[],0,0,0,0,,2022-11-10 17:30:16.291712
False,温度:24.8℃  湿度:34.9% https://t.co/hqMDvqs642,Twitter,1590879525562650626,2022-11-11T01:30:10.000Z,ja,everyone,1353667868013993984,['1590879525562650626'],[],['https://twitter.com/Buncho_Kinako/status/1590879525562650626/photo/1'],0,0,0,0,,2022-11-10 17:30:16.292132
False,RT @emyks_04: Pegar nojo e pior q pegar raiva,Twitter for iPhone,1590879525549867009,2022-11-11T01:30:10.000Z,pt,everyone,300540496,['1590879525549867009'],[],[],5693,0,0,0,,2022-11-10 17:30:16.304077
False,@shito_stereo おはよう！！,Twitter for iPhone,1590879525562634241,2022-11-11T01:30:10.000Z,ja,everyone,934087212915875840,['1590879525562634241'],[],[],0,0,0,0,,2022-11-10 17:30:16.304704
False,@revistaoeste Militante esquerdista!!,Twitter for iPhone,1590879525575200769,2022-11-11T01:30:10.000Z,es,everyone,4078753221,['1590879525575200769'],[],[],0,0,0,0,,2022-11-10 17:30:16.353237
False,RT @RAGHUNATHBANSO2: belgisizliğin zamanın evvel kardinal bedelcinin kuşuacaklar acı müzesiecektim açık #tekirdag kalıplanmağın yitimiecekt…,Twitter Web App,1590879525566836737,2022-11-11T01:30:10.000Z,tr,everyone,1586835931507605507,['1590879525566836737'],['tekirdag'],[],30,0,0,0,,2022-11-10 17:30:16.357976
False,save50: Maui Jim Polarised Sunglasses (Made in Italy) $172.49 Delivered @ Costco (Membership Required) https://t.co/iir3hLyUjL,OzBargain Updater,1590879525558112256,2022-11-11T01:30:10.000Z,en,everyone,6791062,['1590879525558112256'],[],['https://www.ozbargain.com.au/node/736224'],0,0,0,0,,2022-11-10 17:30:16.367048
False,"RT @_ryo_hermoso: O I L O !🥳

Jajajajaja y por esta chingadera votaron? 🙈

Como les explico que este estulto no rebuzna porque no se sabe l…",Twitter for Android,1590879525545873408,2022-11-11T01:30:10.000Z,es,everyone,100137181,['1590879525545873408'],[],[],1840,0,0,0,,2022-11-10 17:30:16.397993
False,"RT @taylorswift13: Anti hero but make it acoustic 🥲

Now at https://t.co/WdrCmvMfo8 https://t.co/UgRTbfj0LN",Twitter for Android,1590879525545840641,2022-11-11T01:30:10.000Z,en,everyone,1085488986443792385,['1590879525545840641'],[],"['http://store.taylorswift.com', 'https://twitter.com/taylorswift13/status/1590864637356310528/photo/1']",10352,0,0,0,,2022-11-10 17:30:16.476791
False,@chloroformduck1 u know I'd never do anything bad to u hehe https://t.co/g4cenVvLoM,Twitter Web App,1590879525562613761,2022-11-11T01:30:10.000Z,en,everyone,1016801764169961472,['1590879525562613761'],[],['https://twitter.com/cognatorious/status/1590879525562613761/photo/1'],0,0,0,0,,2022-11-10 17:30:16.492700
False,塚原さ〜ん…,Twitter Web App,1590879525571026944,2022-11-11T01:30:10.000Z,ja,everyone,1115113267410563072,['1590879525571026944'],[],[],0,0,0,0,,2022-11-10 17:30:16.670581
False,homem não sabe mentir mesmo,Twitter Web App,1590879529765326851,2022-11-11T01:30:11.000Z,pt,everyone,1347775443177517058,['1590879529765326851'],[],[],0,0,0,0,,2022-11-10 17:30:17.326407
False,RT @morsalihosein1: ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ bilecik duraklatış Bozüyük Osmaneli söğüt yenipazar dublör dönüşlü fiil dönüştürme https://t.co/CXUpGGQT…,Twitter Web App,1590879529756930049,2022-11-11T01:30:11.000Z,tr,everyone,1587661023762268162,['1590879529756930049'],[],[],21,0,0,0,,2022-11-10 17:30:17.327188
False,"@radiolared @TotiPasman Un asco este programa,  la radio y sus periodistas de cuarta de cuarta",Twitter for Android,1590879529748566018,2022-11-11T01:30:11.000Z,es,everyone,1543630288005337090,['1590879529748566018'],[],[],0,0,0,0,,2022-11-10 17:30:17.328880
False,RT @morsalihosein1: ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ bilecik duraklatış Bozüyük Osmaneli söğüt yenipazar dublör dönüşlü fiil dönüştürme https://t.co/CXUpGGQT…,Twitter Web App,1590879529756598273,2022-11-11T01:30:11.000Z,tr,everyone,1587297807379025921,['1590879529756598273'],[],[],21,0,0,0,,2022-11-10 17:30:17.329426
False,めちょねむ…,Tween,1590879529769521152,2022-11-11T01:30:11.000Z,ja,everyone,128531358,['1590879529769521152'],[],[],0,0,0,0,,2022-11-10 17:30:17.329928
False,@Zirksee @MmoexpService @Kyfight_,Twitter for iPhone,1590879529740177410,2022-11-11T01:30:11.000Z,qam,everyone,1018206575801061376,['1590879529740177410'],[],[],0,0,0,0,,2022-11-10 17:30:17.330342
False,"RT @mufaddal_vohra: Heartbreaking pictures from India's loss, this World Cup really felt close. 💔 https://t.co/yq4ppLgXU1",Twitter for Android,1590879529740173312,2022-11-11T01:30:11.000Z,en,everyone,797054703389601792,['1590879529740173312'],[],"['https://twitter.com/mufaddal_vohra/status/1590675270138466305/photo/1', 'https://twitter.com/mufaddal_vohra/status/1590675270138466305/photo/1']",1002,0,0,0,,2022-11-10 17:30:17.330912
False,RT @marisa16534: เด็กๆ​ หลับ​ ขอใหญ่มาแล้วจร้า555 https://t.co/1Yugw1KJ8U,Twitter for Android,1590879529765326848,2022-11-11T01:30:11.000Z,th,everyone,1540589184960053249,['1590879529765326848'],[],['https://twitter.com/marisa16534/status/1590253963680829441/photo/1'],60,0,0,0,,2022-11-10 17:30:17.331463
False,RT @AlMosahf: قُل لَّن يُصِيبَنَا إِلَّا مَا كَتَبَ اللَّهُ لَنَا,Twitter for Android,1590879529735974912,2022-11-11T01:30:11.000Z,ar,everyone,1574169683263197184,['1590879529735974912'],[],[],106,0,0,0,,2022-11-10 17:30:17.332051
False,lmaaooo https://t.co/58dqAL2Rl8,Twitter for iPhone,1590879529748566016,2022-11-11T01:30:11.000Z,ht,everyone,1146996539350552577,['1590879529748566016'],[],['https://twitter.com/mitchollow/status/1590364329488306176'],0,0,0,0,,2022-11-10 17:30:17.333440
False,RT @PattieWalker4: Hates ignorance &amp; unfairness. Fight Corruption! @DigsRetro wants to meet others that wish Cult 45 to go like you!,Twitter for iPhone,1590879529735946242,2022-11-11T01:30:11.000Z,en,everyone,1309134301510995975,['1590879529735946242'],[],[],12,0,0,0,,2022-11-10 17:30:17.334140
False,"RT @luoliCos2k: #上海
新开清纯女生
21 170cm c 42kg
清纯学妹感 干净自然
全身丝滑牛奶肌
有舞蹈功底身体柔软

🔥全网首家线下性价比公司
活动期间入会次9折夜8折全场优惠
限时不限次🉑全套
⚠️免费品各地高质量🍵进电报群下单安排：https:/…",Twitter for Android,1590879529731776512,2022-11-11T01:30:11.000Z,zh,everyone,1515499810748461058,['1590879529731776512'],['上海'],[],15,0,0,0,,2022-11-10 17:30:17.334774
False,@WrestleTix 5k sold🔥,Twitter for Android,1590879529740144640,2022-11-11T01:30:11.000Z,en,everyone,1143484743125782529,['1590879529740144640'],[],[],0,0,0,0,,2022-11-10 17:30:17.335207
False,"RT @AirdropScience: 🪂FAMEEX GLOBAL &amp; AIRDROPSCIENCE
💰$200 $USDT Airdrop 

📌Finish to earn:
✅Follow @FAMEEXGLOBAL &amp; @AirdropScience
✅RT and…",Twitter for Android,1590879529731776513,2022-11-11T01:30:11.000Z,en,everyone,3389438488,['1590879529731776513'],[],[],227,0,0,0,,2022-11-10 17:30:17.335594
False,朝mいっぱい食べた〜いと思って1000円分食べた！眠いので寝る(ドカ食い気i絶部),Twitter for iPhone,1590879529761144832,2022-11-11T01:30:11.000Z,ja,everyone,1232013152822255621,['1590879529761144832'],[],[],0,0,0,0,,2022-11-10 17:30:17.336062
False,RT @morsalihosein1: ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ bilecik duraklatış Bozüyük Osmaneli söğüt yenipazar dublör dönüşlü fiil dönüştürme https://t.co/CXUpGGQT…,Twitter Web App,1590879529748557824,2022-11-11T01:30:11.000Z,tr,everyone,1587068368669941760,['1590879529748557824'],[],[],21,0,0,0,,2022-11-10 17:30:17.336449
False,"Ah que coisa, só porque acho legal quando ele está com mecha, aquilo https://t.co/vZ5HRt2tun",Twitter for Android,1590879529756655618,2022-11-11T01:30:11.000Z,pt,everyone,3309653853,['1590879529756655618'],[],['https://twitter.com/seoksour/status/1590707339887202305'],0,0,0,0,,2022-11-10 17:30:17.336920
False,"RT @mandrukishor3: dagıtıyor hoca insan, Karataşders  bırakmıyoor offical Emre  iyice Toparlayamadıgını #alsancak hala #cigli bitti ama ola…",Twitter for Mac,1590879529765068800,2022-11-11T01:30:11.000Z,tr,everyone,1588693285454970881,['1590879529765068800'],"['alsancak', 'cigli']",[],39,0,0,0,,2022-11-10 17:30:17.337396
False,"自分はここ最近、ＰＣＭＡＸでポイント購入したことがありません。

なぜならアフィリエイトで発生した報酬をポイント返還して無料で遊び続けています。

最初のころポイントを購入して遊んでいたころはポイント消費をよくケチってました。
⇒https://t.co/AFob6pO6c2",twittbot.net,1590879529731756033,2022-11-11T01:30:11.000Z,ja,everyone,2416833702,['1590879529731756033'],[],['http://pcmax.jp/?ad_id=rm239671'],0,0,0,0,,2022-11-10 17:30:17.338011
False,"RT @jammpmp: Omg!!! พระเจ้า ลูกรักพระเจ้าต้องอย่างงี้   #BazaarSGXApo @Nnattawin1 
#Nnattawin https://t.co/hJkrk7I73T",Twitter Web App,1590879529765335041,2022-11-11T01:30:11.000Z,th,everyone,1585916490821210112,['1590879529765335041'],"['BazaarSGXApo', 'Nnattawin']",['https://twitter.com/jammpmp/status/1590867795881136128/photo/1'],88,0,0,0,,2022-11-10 17:30:17.338804
False,RT @suqling: https://t.co/5SWGNjLBzN,Twitter for Android,1590879529752723456,2022-11-11T01:30:11.000Z,zxx,everyone,1546162022991073280,['1590879529752723456'],[],['https://twitter.com/suqling/status/1590625649189826560/photo/1'],1407,0,0,0,,2022-11-10 17:30:17.339308
False,RT @BeratStuff: https://t.co/IInepSoga8,Twitter for Android,1590879529756954624,2022-11-11T01:30:11.000Z,zxx,everyone,994593639903842306,['1590879529756954624'],[],['https://twitter.com/BeratStuff/status/1590826314306838528/video/1'],760,0,0,0,,2022-11-10 17:30:17.339644
False,"RT @mandrukishor3: dagıtıyor hoca insan, Karataşders  bırakmıyoor offical Emre  iyice Toparlayamadıgını #alsancak hala #cigli bitti ama ola…",Twitter for Mac,1590879529748385792,2022-11-11T01:30:11.000Z,tr,everyone,1588692195422388225,['1590879529748385792'],"['alsancak', 'cigli']",[],39,0,0,0,,2022-11-10 17:30:17.339899
True,HeisseLovettie 💦💦  #camgirl #StripGirlz https://t.co/CvPZUn4pOq https://t.co/K7AGZcozja,StripGirlz,1590879529748221953,2022-11-11T01:30:11.000Z,en,everyone,710571422687617024,['1590879529748221953'],"['camgirl', 'StripGirlz']","['https://StripGirlz.com/girl/HeisseLovettie', 'https://twitter.com/stripgirlz/status/1590879529748221953/photo/1']",0,0,0,0,,2022-11-10 17:30:17.340174
False,RT @morsalihosein1: ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ bilecik duraklatış Bozüyük Osmaneli söğüt yenipazar dublör dönüşlü fiil dönüştürme https://t.co/CXUpGGQT…,Twitter Web App,1590879529769107456,2022-11-11T01:30:11.000Z,tr,everyone,1586995246562684928,['1590879529769107456'],[],[],21,0,0,0,,2022-11-10 17:30:17.340401
False,Eichel on the PK gets a huge  #VGKvsBUF https://t.co/YnpKYPEX7d,Twitter for iPhone,1590879529735966720,2022-11-11T01:30:11.000Z,en,everyone,33969645,['1590879529735966720'],['VGKvsBUF'],['https://twitter.com/Sabresbunny/status/1590879529735966720/photo/1'],0,0,0,0,,2022-11-10 17:30:17.340617
False,@MiyumiyuSx 需要はこの青空のように広がっていると思います。,Twitter for Android,1590879529756930048,2022-11-11T01:30:11.000Z,ja,everyone,1562642322885468161,['1590879529756930048'],[],[],0,0,0,0,,2022-11-10 17:30:17.340857
False,RT @BajiPlease: I have learned at least 20 new cuss words from Jhantu space.,Twitter for Android,1590879529748246528,2022-11-11T01:30:11.000Z,en,everyone,1273220292131934211,['1590879529748246528'],[],[],162,0,0,0,,2022-11-10 17:30:17.341163
False,Cheguei dando um jeito aqui e fiz um strogonoff delícia 🤤,Twitter for iPhone,1590879529761140738,2022-11-11T01:30:11.000Z,pt,everyone,431232339,['1590879529761140738'],[],[],0,0,0,0,,2022-11-10 17:30:17.341417
False,@emirevli38 Dm ye gelirmisin,Twitter Web App,1590879529756950529,2022-11-11T01:30:11.000Z,tr,everyone,1501262626411593730,['1590879529756950529'],[],[],0,0,0,0,,2022-11-10 17:30:17.341658
