possibly_sensitive,text,source,id,created_at,lang,reply_settings,author_id,edit_history_tweet_ids,hashtags_list,urls_list,public_metrics_retweet_count,public_metrics_reply_count,public_metrics_like_count,public_metrics_quote_count,next_token
False,RT @xxtoaotoxx: “ตึงมากค่ะจารย์แม่” คือแย่มากก 555555555555555555,Twitter for Android,1575886945447968768,2022-09-30T16:35:01.000Z,th,everyone,969598808186212353,['1575886945447968768'],[],[],72829,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @tomei_tan: เสือดำคลอดแล้วกินลูกค่ะ ถ้าลูกดูอ่อนแอ ไม่เป็นภาระแม่

จิ้งโจ้ถ้าไฟไหม้ป่า มันขว้างลูกทิ้งค่ะ

ปูทะเลกินไข่ในท้องตัวเอง ถ้า…",Twitter for Android,1575886925768323074,2022-09-30T16:34:56.000Z,th,everyone,969598808186212353,['1575886925768323074'],[],[],68193,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @taywin_4869: ไม่ได้มีปัญหากับฉากโป๊ ฉากsexในอนิเมะ ถ้ามันนำพาเนื้อเรื่องไปต่อ อย่างedgerunnersคือไม่มีปัญหาเลย มันมีsexเพื่อจะบอกเล่าเ…,Twitter for Android,1575886878590791680,2022-09-30T16:34:45.000Z,th,everyone,969598808186212353,['1575886878590791680'],[],[],5579,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @ruayocht: ช็อคมาก พี่ที่ทำงานจะเกษียณวันพรุ่งนี้ ปกติส่งสวัสดีวันจันทร์อังคารมาทุกวัน อยู่ๆก็ไม่ส่งไปสองวัน ติดต่อก็ไม่ได้เลยแจ้งนิติใ…,Twitter for Android,1575886827965526017,2022-09-30T16:34:33.000Z,th,everyone,969598808186212353,['1575886827965526017'],[],[],65586,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @stellelucevan: รู้สึกว่าคำว่า✨ชายแท้✨กำลังถูกรีเคลมไปใช้ในเชิงล้อเลียน หมายถึงชายเบียวสะเหล่อเหยียดเพศ จากเดิมที่่ใช้ในเซนส์ความพราวด์…,Twitter for Android,1575886794658582528,2022-09-30T16:34:25.000Z,th,everyone,969598808186212353,['1575886794658582528'],[],[],13032,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @Saiyai: การรับไหว้เป็นมารยาทที่พึงกระทำนะ จะพี่แม่บ้าน พี่ยาม พี่ไรเดอร์ ลูกน้อง หรือ แม้แต่เด็กกว่า เค้ายกมือไหว้ เราควร acknowledge อ…,Twitter for Android,1575886764094676992,2022-09-30T16:34:17.000Z,th,everyone,969598808186212353,['1575886764094676992'],[],[],50060,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @lerm_loe: ตอนเฟมทวิตบอกว่า อย่าใช้คำว่าชายแท้เลยเพราะมันเปรไบนารี่กับไม่แท้ แล้วก้เบียดขับชายแบบอื่น มึงขำกัรหย่ายเรย

ทีนี้พอเฟมทวิตยก…",Twitter for Android,1575886739142737921,2022-09-30T16:34:11.000Z,th,mentionedUsers,969598808186212353,['1575886739142737921'],[],[],3563,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @B_Buchanxn: รังไข่ไม่ได้มีไว้ท้องอย่างเดียว มันยังมีฮอร์โมนที่จำเป็นต่อผู้หญิงอยู่ด้วย แต่ควยไม่มี ลองตัดดู,Twitter for iPad,1575883498510241794,2022-09-30T16:21:19.000Z,th,everyone,969598808186212353,['1575883498510241794'],[],[],60823,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @mospruk: ต้นตอของปัญหาการตีความรธนก็เห็นได้ชัดๆนะว่าเป็นเพราะเสือกไปฉีกทิ้งฉีกขว้างรธนกันบ่อยๆ พอไปเอาหลักการทางรธน.ประเทศอื่นมาใช้ มัน…,Twitter for iPad,1575883485880819722,2022-09-30T16:21:16.000Z,th,everyone,969598808186212353,['1575883485880819722'],[],[],4059,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @PpMiyo: เชื่อว่าหลายคนรู้สึกเหมือนกันคือไม่ประหลาดใจเพราะก็คาดไว้แบบนี้แต่มันหดหู่ที่เรารู้เราเห็นว่ามันไม่ปกติแต่เราก็ทำได้แค่ทน มันก็…,Twitter for iPad,1575883451936702465,2022-09-30T16:21:08.000Z,th,everyone,969598808186212353,['1575883451936702465'],[],[],16601,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @Thanannop: จริงๆเราไม่ควรต้องมาเถียงกันหรอกว่ามึงอยู่ครบ 8 ปี หรือยัง มึงผิดตั้งแต่วิธีการเข้ามาแล้วค่ะอีกบฏ อีกบฏ อีกบฏ ขอให้มึงตกนรกส…,Twitter for iPad,1575883422647848960,2022-09-30T16:21:01.000Z,th,everyone,969598808186212353,['1575883422647848960'],[],[],49802,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @xpxcxw_: พวกผู้ชายเก่งอ่ะ สนับสนุนในเรื่องที่ตัวเองไม่ต้องรับอะไรเลย ท้องมาผญ.รับจบทุกอย่าง พอไม่พร้อมอยากทำแท้ง ผช.ที่ไม่ได้มีผลได้เสี…,Twitter for iPad,1575883393262198786,2022-09-30T16:20:54.000Z,th,everyone,969598808186212353,['1575883393262198786'],[],[],29544,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @prempmst: โปรดอย่าลืมว่าศาลรัฐธรรมนูญที่มีอำนาจล้นฟ้า มีคำวินิจฉัยทำลายประชาธิปไตยของประเทศนี้มานับไม่ถ้วน ไม่มีที่มาส่วนใดที่ยึดโยงกับ…,Twitter for iPad,1575883348987510784,2022-09-30T16:20:43.000Z,th,everyone,969598808186212353,['1575883348987510784'],[],[],17243,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @LittleBirbMame: งี้ ทักษิณ ยิ่งลักษณ์ กลับมาเป็นนายกได้อีกคนละ 8 ปีค่ะ #ประยุทธ์ออกไป,Twitter for iPad,1575883333485330433,2022-09-30T16:20:39.000Z,th,everyone,969598808186212353,['1575883333485330433'],['ประยุทธ์ออกไป'],[],23874,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @jaemxz: อิเหี้ย ฉาวมาก หลังจากที่น้องไอบึแสดงที่งานเทศกาลมหาลัยชุงบุกจบแล้วเดินลงจากเวทีไป เอ็มซีที่งาน2คนพูดขึ้นมาว่าจะขายขวดน้ำที่น้อ…,Twitter for iPad,1575883312203079681,2022-09-30T16:20:34.000Z,th,everyone,969598808186212353,['1575883312203079681'],[],[],14302,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @eiffherz: กูชอบเอฟตีหนูรัตน์มากกก ทำทุกอย่างให้นางได้เป็นทุกสิ่งในวงการ แล้วทำออกมาดีด้วยนะ5555565555555 https://t.co/ILXQsYO4d1,Twitter for iPad,1575883265856393216,2022-09-30T16:20:23.000Z,th,everyone,969598808186212353,['1575883265856393216'],[],['https://twitter.com/eiffherz/status/1574997328557395968/video/1'],32928,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @psmark1821: คนเกิดวันพฤหัส,อาทิตย์

ในช่วงนี้ยังอยากให้ระมัดระวังปัญหาความสัมพันธ์ หรือมีเรื่องให้หึงหวง เป็นช่วงเวลาที่คุณค่อนข้างโหยห…",Twitter for iPad,1575883196813959169,2022-09-30T16:20:07.000Z,th,everyone,969598808186212353,['1575883196813959169'],[],[],4243,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @nakhunx: เหตุผลเดียวที่อยากส่งนิยายให้สนพ.จัดการให้มันจบๆ เพราะคอมมิชงานนักวาดไทยยากมากกกกกก รอคิวเป็นปีไม่เกินจริง https://t.co/zSkC7R…,Twitter for iPad,1575883025153687552,2022-09-30T16:19:26.000Z,th,everyone,969598808186212353,['1575883025153687552'],[],[],4542,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @sadturdaevibes: เวลาเมาอย่าขอเพลง https://t.co/4ppXx4Nucj,Twitter for iPad,1575882896270716928,2022-09-30T16:18:55.000Z,th,everyone,969598808186212353,['1575882896270716928'],[],"['https://twitter.com/sadturdaevibes/status/1574741572029411329/photo/1', 'https://twitter.com/sadturdaevibes/status/1574741572029411329/photo/1', 'https://twitter.com/sadturdaevibes/status/1574741572029411329/photo/1', 'https://twitter.com/sadturdaevibes/status/1574741572029411329/photo/1']",48304,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @gorforisme: tpop เอาจริงละ https://t.co/y2TDqFxHkG,Twitter for iPad,1575882865791107073,2022-09-30T16:18:48.000Z,th,everyone,969598808186212353,['1575882865791107073'],[],"['https://twitter.com/gorforisme/status/1574423722231898113/photo/1', 'https://twitter.com/gorforisme/status/1574423722231898113/photo/1']",22566,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @PanKatze: วงการไอดอลเกาหรีมาดูงานด่วน เจ้าแห่งการฟ่ำเค้ก ทำเค้กขิตเพราะวางบนกล่องชิบหายกันมาเท่าไหร่ มาดูเค้กพี่อึนบีจ้า เค้กวิเศษไม่มี…,Twitter for iPad,1575882584403632128,2022-09-30T16:17:41.000Z,th,following,969598808186212353,['1575882584403632128'],[],[],11638,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @AIhappymarvin: บางคนใส่ตั้งแต่ไม่มีโรคอ่ะ อาจจะเพราะเป็นภูมิแพ้ หรือกันมลภาวะ   บางคนก็เพื่อความสบายใจ แต่ดันโดนหาว่าไม่มีความรู้เกี่ยว…,Twitter for iPad,1575882271525326848,2022-09-30T16:16:26.000Z,th,everyone,969598808186212353,['1575882271525326848'],[],[],3883,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @GStoppa: กดแกร็บจะกลับบ้าน สรุปพี่แกร็บนั่งกินไอติมอยู่ร้านเดียวกัน ซิทคอมมากอิสัด 5555555555555555555555555555555555555555555555555555…,Twitter for iPad,1575882189966712833,2022-09-30T16:16:07.000Z,th,everyone,969598808186212353,['1575882189966712833'],[],[],68784,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @hide4nd: คนที่ได้ 15k เขาก็ไม่ได้คิดหรอก ว่าทำไมตัวเองถึงได้แค่นั้น แต่ทุกคนมีภาระหน้าที่ ตัวเลือกไม่เหมือนกันอ่ะ คว้าไว้ก่อน ดีกว่าไม่…,Twitter for iPad,1575882029312651264,2022-09-30T16:15:28.000Z,th,everyone,969598808186212353,['1575882029312651264'],[],[],32313,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @donthavejai: อ่านข่าวโนรูละก็คิดนะว่าภูมิศาสตร์ประเทศไทยนี่ทำเลทองสัดๆ แบบกว่าใต้ฝุ่นจะมาถึงประเทศอื่นก็รับไว้หมดแล้ว มาถึงก็อ่อนกำลังล…,Twitter for iPad,1575881959284146177,2022-09-30T16:15:12.000Z,th,everyone,969598808186212353,['1575881959284146177'],[],[],77916,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @up2gu: หมาแดงสะกดรอยตามโจร ให้ตายใจ แล้วล้อมจับกุมโดยละม่อมตามยุทธวิธีสากล https://t.co/v2pkd6UWOk,Twitter for iPad,1575881660641730561,2022-09-30T16:14:01.000Z,th,everyone,969598808186212353,['1575881660641730561'],[],['https://twitter.com/up2gu/status/1574672284022759424/photo/1'],85466,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @kaitlexz: อุตสาหกรรม tpop เดี๋ยวนี้ ไม่ใช่แค่ตัวศิลปินนะที่ปล่อยของ แต่พวกคนทำงานเบื้องหลังก็พากันปล่อยของอะ งานดี เทคนิคดี งานละเอียด…,Twitter for iPad,1575881619130716160,2022-09-30T16:13:51.000Z,th,everyone,969598808186212353,['1575881619130716160'],[],[],35167,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @chupcchu: ไอ้ควาย พวกมึงเลิกโพสต์งานออนไลน์ เว็ปพนัน โชว์นม นัดเย็ดขายของ แล้วใส่แฮชแท็กมั่วได้ป่ะอิหน้าสัส กูรำคาญ จะตามอ่านล่าสุดก็เจ…,Twitter for iPad,1575881593348296704,2022-09-30T16:13:44.000Z,th,everyone,969598808186212353,['1575881593348296704'],[],[],30802,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
