possibly_sensitive,id,author_id,lang,reply_settings,edit_history_tweet_ids,text,source,created_at,hashtags_list,urls_list,public_metrics_retweet_count,public_metrics_reply_count,public_metrics_like_count,public_metrics_quote_count,pagination_token,current_time
False,1426327160353038337,1372889140358914061,th,everyone,['1426327160353038337'],@UXXH2SbHimKKdtT's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,Twitter for Android,2021-08-13T23:37:49.000Z,[],['https://support.twitter.com/articles/20169199'],79,24,756,0,7140dibdnow9c7btw4803qh0y60v44vlfxy97j0k2addk,2022-10-27 18:12:43.084721
False,1425740302392823808,1401810945718980614,th,everyone,['1425740302392823808'],ผมชอบคนอ้วน100+แต่ทำไมมีแต่คนผอมทักมาเยอะจังอ่ะ...ไม่เข้าใจอ่า,Twitter for Android,2021-08-12T08:45:51.000Z,[],[],0,10,33,0,7140dibdnow9c7btw4803qh0y60v44vlfxy97j0k2addk,2022-10-27 18:12:43.084729
False,1424744375477628931,1048995075114467328,qme,everyone,['1424744375477628931'],#NewProfilePic https://t.co/8iP78Oq72u,Twitter for iPhone,2021-08-09T14:48:24.000Z,['NewProfilePic'],['https://twitter.com/handongar3/status/1424744375477628931/photo/1'],5,2,281,0,7140dibdnow9c7btw4803qh0y60v44vlfxy97j0k2addk,2022-10-27 18:12:43.085390
False,1424726391761752066,1252513154178768897,th,everyone,['1424726391761752066'],ถ้าผ้าหลุด..น้องจะดูดหรือดม55 https://t.co/YGu2Kw6QMX,Twitter for Android,2021-08-09T13:36:56.000Z,[],['https://twitter.com/jirasak4522/status/1424726391761752066/photo/1'],178,77,1604,0,7140dibdnow9c7btw4803qh0y60v44vlfxy97j0k2addk,2022-10-27 18:12:43.085409
False,1424312214601691139,3067695319,th,everyone,['1424312214601691139'],ไบรุกรับงานคอวีโอ39-40ยังแจ๋วคาบคุนลูกค้า รับงานนอกสถานที่นวดเสริมคาบผมไม่มีonlyfanคลิปเยสดัยๆๆๆนะคาบทวิตนี้ของจิงถ้ามีทวิตอื่นที่ไม่มีไลและเบอโทผมระบุไว้คือทวิตปลอมนะคาบคุนลูกค้าคาบไลเบอผมคับ0861055254นี้เท่านั้น https://t.co/znJRnRYYYZ,Twitter for Android,2021-08-08T10:11:09.000Z,[],['https://twitter.com/o0OaMUIO3Or3iim/status/1424312214601691139/photo/1'],129,25,837,0,7140dibdnow9c7btw4803qh0y60v44vlfxy97j0k2addk,2022-10-27 18:12:43.085419
False,1423612012395892740,1944466748,en,everyone,['1423612012395892740'],"As more illegal migrants cross the Channel the Home Sec @pritipatel  should demand a £200m refund from  French Govt which took cash to halt the migrants, and is laughing all the way to the bank",Twitter Web App,2021-08-06T11:48:47.000Z,[],[],634,222,3462,44,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904405
False,1423250358097354752,49384084,en,everyone,['1423250358097354752'],"Today's new record of 482 illegal migrants entering the UK isn't the worst thing about our border crisis situation.

The worst thing is that we've already exceeded 10,000 for the year and UK/France are doing nothing to prevent others from crossing the channel.

Enough is enough.",Twitter Web App,2021-08-05T11:51:42.000Z,[],[],366,74,1529,16,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904458
False,1423049558251147264,1944466748,en,everyone,['1423049558251147264'],She thinks she is PM. Thank God she isnt https://t.co/dq43flN67n,Twitter Web App,2021-08-04T22:33:48.000Z,[],['https://twitter.com/stumch85/status/1423005542969188359'],44,34,489,2,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904483
False,1422249614481240065,1339166129110065152,en,everyone,['1422249614481240065'],"‘To the bosses and the policy makers in the NHS, for whom I blame this mess, I say this: Stop using Covid as an excuse for poor service and get back to doing what we pay you to do - protect us.’

Michelle Dewberry gives her take on the NHS backlog. https://t.co/aOkbwB4aAe",Twitter Media Studio,2021-08-02T17:35:06.000Z,[],['https://twitter.com/GBNEWS/status/1422249614481240065/video/1'],716,281,3755,94,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904503
False,1422320136162250752,1290572123191365633,en,everyone,['1422320136162250752'],"I’m a not a very wealthy pensioner. 
Do you think if I went down to Dover and rowed into the Channel in a dinghy, I would get picked up by the Border Farce and brought back to the UK to get everything given for free, 
including my TV license?",Twitter for iPhone,2021-08-02T22:15:20.000Z,[],[],306,91,1319,37,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904534
False,1421743457262088192,1944466748,en,everyone,['1421743457262088192'],A second baby on the way for @carrielbjohnson so why have anonymous social media cowards attacked her especially after she revealed she had miscarriage earlier this year,Twitter Web App,2021-08-01T08:03:49.000Z,[],[],52,143,898,19,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904546
False,1421057048821764097,4875135034,en,everyone,['1421057048821764097'],"Hatun Tash, an ex-Muslim turned Christian, was attacked with a knife at Speakers' Corner on Sunday, while wearing a Charlie Hebdo T-shirt. Her attacker is still at large days later. This is footage from Hatun's interview with @GBNEWS, which I am proud to have helped commission. https://t.co/hQUIlZFOvY",Twitter Web App,2021-07-30T10:36:17.000Z,[],['https://twitter.com/MaxE2review/status/1421057048821764097/video/1'],555,54,1299,35,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904566
False,1420794258118881281,1339166129110065152,en,everyone,['1420794258118881281'],"‘Why is it after 16 months of being forced into a depressive and isolating state of paralysis, we still not know how many people have died FROM Covid in this country. Not with it, or within 28 days of a test – but actually directly because of Covid,’ says Michelle Dewberry. https://t.co/qAWaItM12w",Twitter Media Studio,2021-07-29T17:12:02.000Z,[],['https://twitter.com/GBNEWS/status/1420794258118881281/video/1'],668,238,2994,67,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904627
False,1421130753056837634,1944466748,en,everyone,['1421130753056837634'],Russia is banned from Olympics because of dopting offences. So why are their athletes winning medals in #Tokyo2020 under the banner Russia Olympic Committee. It makes a mockery of the rules,Twitter Web App,2021-07-30T15:29:09.000Z,['Tokyo2020'],[],213,125,2003,16,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904645
False,1421140613211303940,1944466748,en,everyone,['1421140613211303940'],"Senior Home Office civil servants receiving £20,000 pay rises including official in charge of borders. He should take a £20,000 pay cut",Twitter Web App,2021-07-30T16:08:20.000Z,[],[],367,101,1771,38,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904660
False,1420867393967038470,97402576,en,everyone,['1420867393967038470'],So lucky to have so many of them in the British Army. If you ever wondered why a more diverse army is a better Army.. #TeamFiji 👇https://t.co/yIJK7fRlcn,Twitter for iPhone,2021-07-29T22:02:39.000Z,['TeamFiji'],['https://twitter.com/petermannion/status/1420425346156048387/video/1'],112,40,1424,29,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904677
False,1420762407324905473,1290572123191365633,en,everyone,['1420762407324905473'],"Stop throwing £14billion down the Foreign Aid drain every year. Put the money towards our Police. Flood areas of crime with these officers. Stop and search EVERY little thug, even if it does upset the community. 10 years in jail for anyone carrying a knife. That’ll do for a start",Twitter for iPhone,2021-07-29T15:05:29.000Z,[],[],139,14,545,8,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904690
False,1420469177576562692,109685636,en,everyone,['1420469177576562692'],This is so important to note: https://t.co/PS8MliCad4,Twitter for iPhone,2021-07-28T19:40:17.000Z,[],['https://twitter.com/Freedom_2004/status/1420469177576562692/photo/1'],1101,137,2392,82,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904701
False,1420623572549181442,814017131260104704,en,everyone,['1420623572549181442'],"Question. Why are illegal immigrants, who cross the channel from France, only become 'in danger' once they enter British water? @Iromg",Twitter for Android,2021-07-29T05:53:48.000Z,[],[],396,70,1562,34,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904710
False,1420295342172647426,382559030,zxx,everyone,['1420295342172647426'],https://t.co/aXYmNyYpVi,Twitter for iPhone,2021-07-28T08:09:32.000Z,[],['https://twitter.com/YvetteHenson/status/1420295342172647426/photo/1'],675,48,2500,42,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904719
False,1420396003279183872,555370896,en,everyone,['1420396003279183872'],Hungary secured its borders. Singapore has secured its borders. Australia has secure borders. The British need to secure their international borders.,Twitter Web App,2021-07-28T14:49:31.000Z,[],[],276,19,1282,14,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904727
False,1420455986389782531,1339166129110065152,en,everyone,['1420455986389782531'],"""I have no desire to pick a fight with the RNLI, all I was doing is pointing out the truth. But if you, the bosses in Poole, want to pick a fight with me, that's fine by me, I've fought people bigger and uglier than you""

Nigel hits back at the RNLI https://t.co/w9L43zIXj8",Twitter Media Studio,2021-07-28T18:47:52.000Z,[],['https://twitter.com/GBNEWS/status/1420455986389782531/video/1'],668,1417,3231,319,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904736
False,1420488816276688899,3362016513,en,everyone,['1420488816276688899'],Congratulations to Nigel on his well deserved ratings success. He's a massive breath of fresh air compared to the clueless plonkers you find on some of the other channels!,Twitter for Advertisers.,2021-07-28T20:58:19.000Z,[],[],480,78,2247,9,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904744
False,1420301674833453058,1290572123191365633,en,everyone,['1420301674833453058'],"Obviously being facetious, but that statement just illustrates how ridiculous the current fad for colour shaming and “white privilege” is.
Box ticking appears to have replaced best for the job",Twitter for iPhone,2021-07-28T08:34:41.000Z,[],[],15,11,259,1,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904753
False,1419962298765033472,1944466748,en,everyone,['1419962298765033472'],"Will the doomsters who predicted up to 200,000 covid cases a day if restrictions were lifted now give @BorisJohnson credit for at last facing down the scientists?",Twitter Web App,2021-07-27T10:06:08.000Z,[],[],271,673,2407,84,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904761
False,1419779290422464514,62576309,en,everyone,['1419779290422464514'],"Accidentally turned on @BBCNewsnight earlier, instead of the Olympics and what utter trash it was. Labour and @maitlis outright lying on the show. Couldn’t turn it off quicker. It’s shocking that BBC get away with such blatant left wing bias. They just don’t care. #Newsnight",Twitter for iPhone,2021-07-26T21:58:55.000Z,['Newsnight'],[],104,63,525,10,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904769
False,1419900470382956544,1944466748,en,everyone,['1419900470382956544'],Convicted criminals will be put to work in community in high viz jackets under plans by home sec  @pritipatel it’s about time time yobs were made to pay,Twitter Web App,2021-07-27T06:00:27.000Z,[],[],255,477,2600,83,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904778
False,1419901864418725888,1944466748,en,everyone,['1419901864418725888'],Covid cases fall 6 days in a row. Does Labour leader Sir @Keir_Starmer still think it was ‘reckless’ to lift covid restrictions on July 19 i,Twitter Web App,2021-07-27T06:05:59.000Z,[],[],301,781,2519,82,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904786
False,1419694208890327050,2954167529,en,everyone,['1419694208890327050'],"We should have an inquiry into how shit MSM have been throughout this entire pandemic.

They've been utterly diabolical... especially Robert Peston.",Twitter Web App,2021-07-26T16:20:50.000Z,[],[],222,49,1525,6,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904795
False,1419765093701726216,49384084,en,everyone,['1419765093701726216'],The government have some serious questions to answer. https://t.co/mfuFXfXYql,Twitter for iPad,2021-07-26T21:02:30.000Z,[],['https://twitter.com/PoliticsForAlI/status/1419764042906972161'],327,125,1467,10,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904804
False,1419728575079538692,1304594262856790018,en,everyone,['1419728575079538692'],I have learned from BBC news online of the murder of Bradley Gledhill from Batley in Yorkshire. Two other of his friends survived being stabbed. Six have been convicted of his Murder. Why wasn't this on the main news? Was it because the perpetrators were Muslims?,Twitter for Android,2021-07-26T18:37:24.000Z,[],[],373,40,691,24,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904812
False,1419615562070691841,96094107,en,everyone,['1419615562070691841'],"Why has the BBC appointed a black, African woman to advise on diversity? It should have been a while British man, surely? After all it is they who are in the minority on the BBC. @BBCNews",Twitter for iPad,2021-07-26T11:08:19.000Z,[],[],212,28,976,10,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904820
False,1419711524378120197,1284146730,en,everyone,['1419711524378120197'],Farage’s GB News Debut Week is Ratings Victory https://t.co/0QBPaUntpm via @guidofawkes,Twitter for iPad,2021-07-26T17:29:39.000Z,[],['https://order-order.com/2021/07/26/exclusive-farages-gb-news-debut-week-is-ratings-victory/'],268,37,981,9,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904829
False,1419545597896536066,1290572123191365633,en,everyone,['1419545597896536066'],"As the #BBC haven’t mentioned the Christian preacher stabbed at Speakers Corner, I must assume their reporters haven’t heard about it - so here it is. 
A major religious hate crime in Britain, ignored by the National Broadcaster. 
Sign of the times?",Twitter for iPhone,2021-07-26T06:30:19.000Z,['BBC'],[],764,70,1676,57,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904837
False,1419022646637907970,1380998624792952838,en,everyone,['1419022646637907970'],"Data confirms that @Nigel_Farage is having a hugely positive impact with @GBNEWS viewers. His no nonsense style, significant political experience &amp; desire to uncover hidden truths are a welcome addition to our daily news intake. A terrific addition @afneil. 💙#RT if you agree 👍🏻 https://t.co/J8BC5oYvwu",Twitter for iPad,2021-07-24T19:52:17.000Z,['RT'],['https://twitter.com/bulldog_spirit2/status/1419022646637907970/photo/1'],792,51,2102,20,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904847
False,1419571271663226882,3131144855,en,everyone,['1419571271663226882'],"Golds in the pool for Adam Peaty, Tom Daley and Matty Lee and another for mountain biker Tom Pidcock! What a fantastic day for @TeamGB and British sport! #TeamGB",Twitter Web App,2021-07-26T08:12:20.000Z,['TeamGB'],[],564,1065,9177,95,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904856
False,1418880472852094982,19017675,en,everyone,['1418880472852094982'],"The media are finally catching up with me... The Times predicts 22,000 will illegally cross the channel this year.",Twitter for iPhone,2021-07-24T10:27:20.000Z,[],[],1290,701,6114,104,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904864
False,1418584378213535746,1284146730,en,everyone,['1418584378213535746'],"The EU is so arrogant. Trying desperately to be treated as a  State. 

Olympic chiefs reject Brussels’ plea to wave EU flag at Tokyo Games https://t.co/TeVt3F3Gft",Twitter for iPad,2021-07-23T14:50:46.000Z,[],['https://foxhole.news/2021/07/23/olympic-chiefs-reject-brussels-plea-to-wave-eu-flag-at-tokyo-games/'],486,152,2005,43,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904873
False,1418640949140414468,1944466748,en,everyone,['1418640949140414468'],Critics laugh at him but after two years in No 10 @BorisJohnson is still way ahead in the polls. As usual people under-estimate him,Twitter Web App,2021-07-23T18:35:34.000Z,[],[],338,794,3675,83,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904880
False,1418438228315627521,1274284389669666819,en,everyone,['1418438228315627521'],"Being self-employed means being entitled to the square root of jack shit so we wouldn’t go near the track and trace app. However, if you are balls deep in sick pay entitlement what’s not to like about 10 days self isolation 
🍺🚬",Twitter for iPhone,2021-07-23T05:10:01.000Z,[],[],589,156,3907,34,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904888
False,1418223350090928135,453473029,en,everyone,['1418223350090928135'],WATCH: Dawn Butler asked to leave the Chamber by Deputy Speaker https://t.co/U2gDATpl6c,Twitter Web App,2021-07-22T14:56:10.000Z,[],['https://twitter.com/tomhfh/status/1418223350090928135/video/1'],335,574,1321,197,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904897
False,1417817062865518599,812295444604866560,en,everyone,['1417817062865518599'],"Brandon Lewis spot on.

The EU to stop playing silly buggers or we trigger article 16.

Well done.

@GBNEWS @BBCNews",Twitter for Android,2021-07-21T12:01:44.000Z,[],[],106,22,464,3,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904905
False,1418120582550392832,1944466748,en,everyone,['1418120582550392832'],N.Ireland accounts for 20 percent of all EU document checks. Clear evidence the EU is punishing Britain for Brexit. It’s why @BorisJohnson should walk away from agreement,Twitter Web App,2021-07-22T08:07:48.000Z,[],[],644,491,3255,60,7140dibdnow9c7btw4803k3qmcj6mw81qefoklgxc4kz8,2022-10-27 18:12:43.904913
