possibly_sensitive, text, source, id, created_at, lang, reply_settings, author_id, edit_history_tweet_ids, hashtags_list, urls_list, public_metrics_retweet_count, public_metrics_reply_count, public_metrics_like_count, public_metrics_quote_count, pagination_token, current_time
False,ถ้าผ้าหลุด..น้องจะดูดหรือดม55 https://t.co/YGu2Kw6QMX,Twitter for Android,1424726391761752066,2021-08-09T13:36:56.000Z,th,everyone,1252513154178768897,['1424726391761752066'],[],['https://twitter.com/jirasak4522/status/1424726391761752066/photo/1'],178,76,1601,0,7140dibdnow9c7btw4803qh0y60v44vlfxy97j0k2addk,2022-11-22 23:49:33.584146
False,ไบรุกรับงานคอวีโอ39-40ยังแจ๋วคาบคุนลูกค้า รับงานนอกสถานที่นวดเสริมคาบผมไม่มีonlyfanคลิปเยสดัยๆๆๆนะคาบทวิตนี้ของจิงถ้ามีทวิตอื่นที่ไม่มีไลและเบอโทผมระบุไว้คือทวิตปลอมนะคาบคุนลูกค้าคาบไลเบอผมคับ0861055254นี้เท่านั้น https://t.co/znJRnRYYYZ,Twitter for Android,1424312214601691139,2021-08-08T10:11:09.000Z,th,everyone,3067695319,['1424312214601691139'],[],['https://twitter.com/o0OaMUIO3Or3iim/status/1424312214601691139/photo/1'],131,25,842,0,7140dibdnow9c7btw4803qh0y60v44vlfxy97j0k2addk,2022-11-22 23:49:33.584160
False,ร้อนจังน้องอ้วนคับมาอาบน้ำกับพี่มั้ยคับ https://t.co/5azeJ37xZY,Twitter for Android,1424381374408978435,2021-08-08T14:45:58.000Z,th,everyone,1401810945718980614,['1424381374408978435'],[],['https://twitter.com/PY3Pb6kmm6CSN0f/status/1424381374408978435/photo/1'],30,17,173,0,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308171
True,"🇬🇧 Go to my https://t.co/ZFnHpvzphm and see all the 3x content that instagram does not want you to see.  Subscribe now ... !!!
🇪🇸 Entra a mi https://t.co/ZFnHpvzphm y mira todo el contenido 3x  que instagram no quiere que veas. Suscribite ya...!!! https://t.co/G6LcBkrF2q",Twitter for iPhone,1424158214602596354,2021-08-07T23:59:12.000Z,en,everyone,1240768842642661377,['1424158214602596354'],[],"['http://onlyfans.com/multiflyer2019', 'http://onlyfans.com/multiflyer2019', 'https://twitter.com/Multiflyer2019/status/1424158214602596354/video/1']",6738,255,19504,147,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308186
False,@XwrrVEEzgQkB5ya น่าสนใจ,Twitter Web App,1423534717412909058,2021-08-06T06:41:39.000Z,th,everyone,860370429352882176,['1423534717412909058'],[],[],0,0,1,0,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308204
True,https://t.co/1YLkh7070t,Twitter for Android,1266649962336534529,2020-05-30T08:37:38.000Z,zxx,everyone,2441794308,['1266649962336534529'],[],['https://twitter.com/Phoovadol2527/status/1266649962336534529/photo/1'],128,12,440,1,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308220
False,"รับตัดผมนอกสถานที่
เฉพาะในกทม...ค่าตัดผม
300+ค่าเดินทาง200
รวม500บาท....",Twitter for Android,1422075428416548867,2021-08-02T06:02:57.000Z,th,everyone,1188283809826869248,['1422075428416548867'],[],[],0,3,4,0,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308232
True,帅叔被大屌插到腿发抖...... https://t.co/O6VE1MXNUD,Twitter for iPhone,1270792135336321024,2020-06-10T18:57:09.000Z,zh,everyone,1026767233228230656,['1270792135336321024'],[],['https://twitter.com/Biguncle0/status/1270792135336321024/video/1'],848,16,2176,7,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308243
False,วันนี้วันเกิดอยากปักเทียนคนอ้วนๆจังแตน่เพราะโควิดเลยอดปักเทียนอ่ะ,Twitter for Android,1422209297405026307,2021-08-02T14:54:54.000Z,th,everyone,1401810945718980614,['1422209297405026307'],[],[],0,2,23,0,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308253
True,"โปรโมชั้นเดือนสิงหาคนลด20%
ให้กับ20คนแรกที่กดติดตามใน 
https://t.co/52JhFtYN8W
Promotion for the month of August, 20% discount
to the first 20 people who follow in 
https://t.co/52JhFtYN8W https://t.co/HYCPZlS9pM",Twitter for Android,1422444814805606402,2021-08-03T06:30:46.000Z,und,everyone,932865869755047942,['1422444814805606402'],[],"['http://Onlyfans.com/papawee', 'http://Onlyfans.com/papawee', 'https://twitter.com/wee_pas/status/1422444814805606402/photo/1']",32,1,229,2,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308264
False,วันจันทร์ก็นอนๆๆๆ https://t.co/mWbuYZrsbj,Twitter for Android,1422010172491198466,2021-08-02T01:43:39.000Z,th,everyone,1107313171356737537,['1422010172491198466'],[],['https://twitter.com/Dam07494300/status/1422010172491198466/photo/1'],8,6,141,0,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308275
True,มอร์นิ่งครับ https://t.co/OEbuebbwej,Twitter for iPhone,1421602371096875010,2021-07-31T22:43:12.000Z,th,everyone,1412411007964790784,['1421602371096875010'],[],['https://twitter.com/quan37491049/status/1245277949395234816/video/1'],747,7,1894,8,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308284
False,ร้านตัดผมปิด ทรงโจรเลยทีนี้ https://t.co/YPsvnx9kKj,Twitter for Android,1421819100922220552,2021-08-01T13:04:24.000Z,th,everyone,1146031770820698114,['1421819100922220552'],[],['https://twitter.com/teechublike/status/1421819100922220552/photo/1'],16,5,182,0,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308291
False,น้องอ้วนคับมาอาบน้ำกับพี่มั้ยอ่ะคับ...เด๋วพี่จะดัน..เอ้ย!!!ถูหลังให้คับ https://t.co/35bwpBEbJ4,Twitter for Android,1421780041831108611,2021-08-01T10:29:12.000Z,th,everyone,1401810945718980614,['1421780041831108611'],[],['https://twitter.com/PY3Pb6kmm6CSN0f/status/1421780041831108611/photo/1'],18,13,141,1,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308297
False,"พรุ่งนี้เตรียมตัวฉีด""วัคซีน""เข็มแรกแล้วคับ https://t.co/nJHbQHEhb6",Twitter for Android,1421123988193824772,2021-07-30T15:02:16.000Z,th,everyone,1401810945718980614,['1421123988193824772'],[],['https://twitter.com/PY3Pb6kmm6CSN0f/status/1421123988193824772/photo/1'],75,55,607,2,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308305
True,Throat Trifecta!💦💦💦 🔥🔥🔥 @XMANICAN X @MaxMagnumx                📸@DaddyJM215📸 https://t.co/1TcBA6YyI7 https://t.co/xvbfXvWE1H,Twitter for iPhone,1419660360450256907,2021-07-26T14:06:20.000Z,en,everyone,2523435692,['1419660360450256907'],[],"['http://Onlyfans.com/JohnJohnsonPorn', 'https://twitter.com/Johnjohnsonporn/status/1419660360450256907/video/1']",1598,32,5849,24,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308312
False,Sawasdee krub https://t.co/ZtNRwvLdkL,Twitter for Android,1421444583305535491,2021-07-31T12:16:12.000Z,in,everyone,1297305549365628928,['1421444583305535491'],[],['https://twitter.com/faiphukram/status/1421444583305535491/photo/1'],21,12,227,0,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308349
True,ออกกำลังกายยังไงให้ หีฟู อูยยยย ตามไอจีลุงแล้วน้ำลายแตกเลย https://t.co/CIvH1yNWqX,Twitter for iPhone,1420566920437194758,2021-07-29T02:08:41.000Z,th,everyone,1162904132518236160,['1420566920437194758'],[],['https://twitter.com/69oldmenforme/status/1420566920437194758/video/1'],180,12,669,2,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308368
True,รุ่นนี้ยังมีไฟ https://t.co/395Wl481O8,Twitter for Android,1420406826261090310,2021-07-28T15:32:31.000Z,th,everyone,1220210106307993600,['1420406826261090310'],[],"['https://twitter.com/zHCqZNDpE8cSv1w/status/1420406826261090310/photo/1', 'https://twitter.com/zHCqZNDpE8cSv1w/status/1420406826261090310/photo/1', 'https://twitter.com/zHCqZNDpE8cSv1w/status/1420406826261090310/photo/1', 'https://twitter.com/zHCqZNDpE8cSv1w/status/1420406826261090310/photo/1']",104,4,420,0,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308379
False,นั่งเล่นกับลุงหลังบ้านพอป้าออกไปข้างนอกเลยขอดูของลุง https://t.co/qrYRCwKEfy,Twitter for Android,1419990771063615489,2021-07-27T11:59:16.000Z,th,everyone,1190519389801435137,['1419990771063615489'],[],"['https://twitter.com/kodomo12345678_/status/1419990771063615489/photo/1', 'https://twitter.com/kodomo12345678_/status/1419990771063615489/photo/1']",94,17,763,2,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308387
True,Ba ơi con sướng quá https://t.co/nRb3r3QB06,Twitter for Android,1419183872735006722,2021-07-25T06:32:57.000Z,vi,everyone,1298500482449567744,['1419183872735006722'],[],"['https://twitter.com/HungMinh1123/status/1419183872735006722/photo/1', 'https://twitter.com/HungMinh1123/status/1419183872735006722/photo/1', 'https://twitter.com/HungMinh1123/status/1419183872735006722/photo/1', 'https://twitter.com/HungMinh1123/status/1419183872735006722/photo/1']",49,11,264,0,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308394
True,Time to change my life looking for a lover Devon areas ❤️❤️❤️❤️ https://t.co/6hvW2AX2cL,Twitter for iPhone,1417413213247971329,2021-07-20T09:16:58.000Z,en,everyone,920666202841772032,['1417413213247971329'],[],['https://twitter.com/Carlosuk69/status/1417413213247971329/video/1'],0,0,10,0,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308407
True,https://t.co/VbLTrYuwmv,Twitter for iPhone,1417409282257997824,2021-07-20T09:01:21.000Z,zxx,everyone,810120876762886144,['1417409282257997824'],[],['https://twitter.com/MozosGayxxx/status/1227767753378955265/video/1'],338,2,939,2,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308421
True,https://t.co/7jA97fss6v,Twitter for Android,1416536489488392192,2021-07-17T23:13:11.000Z,zxx,everyone,1404472988292972550,['1416536489488392192'],[],['https://twitter.com/yudoyudo12/status/1416536489488392192/video/1'],573,33,1158,3,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308435
True,https://t.co/8JSkJL9Uw8,Twitter for iPhone,1416981905757462532,2021-07-19T04:43:07.000Z,zxx,everyone,810120876762886144,['1416981905757462532'],[],['https://twitter.com/YudhiDarma6/status/1409019097724055559/video/1'],1964,25,5632,22,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308447
True,https://t.co/wwUovcfeBk,Twitter for iPhone,1416267694546976770,2021-07-17T05:25:06.000Z,zxx,everyone,1412411007964790784,['1416267694546976770'],[],['https://twitter.com/FCI66G8cVoozYni/status/1416267694546976770/photo/1'],841,145,4209,7,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308460
False,@XwrrVEEzgQkB5ya ขอบคุณครับ,Twitter for Android,1415940841219100673,2021-07-16T07:46:18.000Z,th,everyone,1091934942617976834,['1415940841219100673'],[],[],0,0,1,0,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308469
False,ยังจำกันได้ป่าว ใกล้ๆทักหาได้ เราไม่กัด https://t.co/XTdXAnNCuU,Twitter for Android,1415954446475952131,2021-07-16T08:40:21.000Z,th,everyone,1380421071673847810,['1415954446475952131'],[],['https://twitter.com/KudoKud41780534/status/1415954446475952131/photo/1'],53,6,561,0,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308477
True,@MiguelA98105387's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,Twitter for Android,1415135420699062273,2021-07-14T02:25:50.000Z,und,everyone,1403682504360566795,['1415135420699062273'],[],['https://support.twitter.com/articles/20169199'],4596,86,17233,63,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308483
True,Good night 😴 https://t.co/xRP9aSIVlf,Twitter for iPhone,1415510530635272192,2021-07-15T03:16:24.000Z,en,everyone,865924906227257344,['1415510530635272192'],[],['https://twitter.com/jrramos1967/status/1415510530635272192/video/1'],207,26,1005,3,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308492
True,My Papa Gerry https://t.co/ZkINfXuafv,Twitter for iPhone,1415908612484988932,2021-07-16T05:38:14.000Z,en,everyone,810120876762886144,['1415908612484988932'],[],['https://twitter.com/uniformednaked/status/1413111591751479303/video/1'],2795,43,6167,18,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308506
True,https://t.co/fnvoOvOjRR,Twitter for iPhone,1415207833059004420,2021-07-14T07:13:35.000Z,zxx,everyone,810120876762886144,['1415207833059004420'],[],['https://twitter.com/nsfwillyum/status/1414911820314333196/photo/1'],365,8,1753,4,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308519
True,Old video.. but still hot! 😁 https://t.co/dkik2ZGMzb,Twitter for Android,1414993863563939843,2021-07-13T17:03:21.000Z,en,everyone,701610151279796224,['1414993863563939843'],[],['https://twitter.com/b00ld0g/status/1414993863563939843/video/1'],2259,43,8266,19,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308531
True,ยังรับนวดอยุ่นะครับสนใจทุกมาได้0887787372​เป็น​ทั้ง​ไลน์​และ​เ​บอ​โทร​ครับ https://t.co/ETG2gptGjF,Twitter for Android,1414849638193004548,2021-07-13T07:30:15.000Z,th,everyone,1170626608559874048,['1414849638193004548'],[],"['https://twitter.com/PKhongmuan/status/1414849638193004548/photo/1', 'https://twitter.com/PKhongmuan/status/1414849638193004548/photo/1', 'https://twitter.com/PKhongmuan/status/1414849638193004548/photo/1', 'https://twitter.com/PKhongmuan/status/1414849638193004548/photo/1']",20,1,82,0,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308544
True,"¿Cuál prefiere? Yo, el 1. 🤔 https://t.co/GwRkeOrvPl",Twitter for Android,1414959180008546313,2021-07-13T14:45:31.000Z,es,everyone,969632431362985984,['1414959180008546313'],[],['https://twitter.com/PacoMeloRico4/status/1414959180008546313/photo/1'],8,8,98,1,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308555
True,Que rico bocado 🍆👄😋. https://t.co/I2Lq2Pd44k,Twitter for Android,1414419841503670279,2021-07-12T03:02:23.000Z,pt,everyone,969632431362985984,['1414419841503670279'],[],['https://twitter.com/PacoMeloRico4/status/1414419841503670279/photo/1'],14,0,108,0,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308561
True,Mm me exita mucho  este maduroque rico esta https://t.co/Ev9vaR6Ccr,Twitter for Android,1413887601484828681,2021-07-10T15:47:27.000Z,es,everyone,1296455720808800257,['1413887601484828681'],[],['https://twitter.com/JosGarc73395525/status/1413887601484828681/photo/1'],811,36,5991,13,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308569
False,ถ้าเสือ🐯ไม่เด็ด…ระวังเหยื่อ🐷จะไม่เข็ดนะครับ https://t.co/F302520R9k,Twitter for iPhone,1413825055411249153,2021-07-10T11:38:55.000Z,th,everyone,146360815,['1413825055411249153'],[],['https://twitter.com/num1426/status/1413825055411249153/photo/1'],29,7,383,0,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308578
False,สวมหน้ากากอนามัยใต้คาง เท่ากับสวมถุงยางอนามัยในไข่ https://t.co/qLptWx0Vw7,Twitter for Android,1413803871172894722,2021-07-10T10:14:44.000Z,th,everyone,1388593255273488386,['1413803871172894722'],[],['https://twitter.com/ko9R2DF3x639IGu/status/1413803871172894722/photo/1'],16,17,231,0,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308591
True,https://t.co/ST59aRYunQ,Twitter for iPad,1410955988262395910,2021-07-02T13:38:16.000Z,zxx,everyone,1308461134446379009,['1410955988262395910'],[],['https://twitter.com/LeeRJohnson3/status/1410955988262395910/video/1'],38,4,270,1,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308606
False,https://t.co/71cqfVTiJH,Twitter for Android,1411814535653122050,2021-07-04T22:29:50.000Z,zxx,everyone,601191913,['1411814535653122050'],[],['https://twitter.com/papas_modur/status/1411814535653122050/photo/1'],2532,202,23023,42,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308618
True,https://t.co/aIBerzGj1i,Twitter for Android,1411756815034077184,2021-07-04T18:40:28.000Z,zxx,everyone,601191913,['1411756815034077184'],[],['https://twitter.com/papas_modur/status/1411756815034077184/video/1'],913,18,2895,7,7140dibdnow9c7btw4803k2jgno90eq1scih76won6tdf,2022-11-22 23:49:34.308631
False,Người đàn ông đẹp nhất việt nam https://t.co/jPFzrfgQBs,Twitter Web App,1410926729816772608,2021-07-02T11:42:00.000Z,vi,everyone,1004278743316086784,['1410926729816772608'],[],['https://twitter.com/Nam39017398/status/1410926729816772608/photo/1'],33,23,356,3,7140dibdnow9c7btw4803dp9cefr7ofnms8qi5sbzzbjt,2022-11-22 23:49:34.961620
True,🤯🤩 https://t.co/bUW1JbKmZe,Twitter for iPhone,1318412909333151744,2020-10-20T04:45:07.000Z,und,everyone,1140876224371277825,['1318412909333151744'],[],['https://twitter.com/lucianojulca/status/1318412909333151744/video/1'],828,7,3065,10,7140dibdnow9c7btw4803dp9cefr7ofnms8qi5sbzzbjt,2022-11-22 23:49:34.961642
True,Después del trabajo un poco de diversión con los amigos https://t.co/Vw1kpIDHWj,Twitter for Android,1281274948233957376,2020-07-09T17:12:07.000Z,es,everyone,1244376278486130689,['1281274948233957376'],[],['https://twitter.com/elpadrinomorbo/status/1281274948233957376/video/1'],2686,30,6701,30,7140dibdnow9c7btw4803dp9cefr7ofnms8qi5sbzzbjt,2022-11-22 23:49:34.961658
True,Reunión de compadres https://t.co/P9zRXFd2jP,TweetDeck,1341029657941078018,2020-12-21T14:36:00.000Z,es,everyone,1244376278486130689,['1341029657941078018'],[],['https://twitter.com/elpadrinomorbo/status/1341029657941078018/video/1'],358,3,1111,2,7140dibdnow9c7btw4803dp9cefr7ofnms8qi5sbzzbjt,2022-11-22 23:49:34.961671
